VRC;;Taxi de Veracruz
VRD;;Virgin America
VRD;VX;Virgin America
VRE;;Air Côte d'Ivoire
VRE;;Volare Airlines
VRI;;Aerotaxi Villa Rica
VRL;;Voar Lda
VRN;RG;VRG Linhas Aéreas
VRO;;Aerovitro
VRS;;Sirvair
VRT;;Averitt Air Charter
VSA;;Avstar Aviation
VSB;;Vickers Limited
VSC;;AVESCA
VSC;;Aeronautic de Los Pirineos
VSG;;AirClass Airways
VSN;;Vision Airways Corporation
VSO;;Voronezh Aircraft Manufacturing Society
VSP;VP;VASP
VSR;;Aviostart AS
VSS;;Virign Islands Seaplane Shuttle
VSV;;Scat Air
VTA;VT;Air Tahiti
VTC;;Vuelos Especializados Tollocan
VTE;;Corporate Flight Management
VTG;;Aviação Transportes Aéreos e Cargas
VTH;;Vuelos Corporativos de Tehuacan
VTK;;Vostok Airlines
VTL;;Victor Tagle Larrain
VTM;;Aeronaves TSM
VTS;;Everts Air Alaska/Everts Air Cargo
VTT;;Avia Trans Air Transport
VTV;;Vointeh
VTX;;Verataxis
VTY;;Air Midwest (Nigeria)
VUE;;AD Aviation
VUL;;Elios
VUN;VU;Air Ivoire
VUO;;Aerovuelox
VUR;;Vuelos Internos Privados VIP
VUS;;Vuela Bus
VVA;;Aviast Air
VVC;5Z;VivaColombia
VVF;;Dunyaya Bakis Hava Tasimaciligi
VVG;;Aerovilla
VVM;ZG;Viva Macau
VVV;;Valair Aviação Lda
VXG;G2;Avirex
VXN;;Sunset Aviation
VXP;;Mali Air Express
VXX;;Aviaexpress Aircompany
VYT;;RAF Valley Flying Training Unit
VZL;;Vzlyet
VZR;;Aviazur
WAA;;Westair Aviation
WAB;;Aero Industries Inc
WAC;;West African Cargo Airlines
WAD;;RAF Waddington
WAE;;Western Air Express
WAF;;Flamenco Airways
WAG;;Wisconsin Air National Guard
WAL;WA;Western Airlines
WAL;;Western Arctic Air
WAM;;Air Taxi & Cargo
WAN;KW;Wataniya Airways
WAP;;Arrow Panama
WAR;;NZ Warbirds Association
WAS;;Air-Watania
WAS;;Walsten Air Services
WAT;;Wings Air Transport
WAV;;Warbelow's Air Ventures
WAW;;Wings Airways
WAY;;Airways
WBA;FC;Finncomm Airlines
WBR;;Multi-Aero
WCA;;West Coast Airways
WCB;;West Africa Airlines
WCC;;Sport Air Travel
WCC;;West Coast Charters
WCG;;West Coast Airlines
WCO;;Columbia Helicopters
WCP;FE;Primaris Airlines
WCR;;West Caribbean Costa Rica
WCW;YH;West Caribbean Airways
WCY;;Viking Express
WDA;;Wimbi Dira Airways
WDG;;Ministry of Agriculture, Fisheries and Food
WDK;;Oxford Air Services
WDL;W1;WDL Aviation
WDR;;Air Net Private Charter
WDS;;Four Winds Aviation
WDY;C8;Chicago Express Airlines
WDY;;Phoenix Airline Services
WEA;;White Eagle Aviation
WEB;WH;WebJet Linhas Aéreas
WEC;;Universal Airlines
WEL;;Veles, Ukrainian Aviation Company
WEN;WS;WestJet Encore
WES;;Rainbow International Airlines
WES;;Western Express Air Lines
WEV;;Victoria International Airways
WEW;;West Wind Aviation
WEX;;Wings Express
WFC;;Swift Copters
WFD;;BAE Systems
WFO;;Wilbur's Flight Operations
WFT;;Aircharters Worldwide
WGA;;Vega Air Company
WGN;;Western Global Airlines
WGP;;Williams Grand Prix Engineering
WGS;;Airwings oy
WGT;;Lion Air Services
WHE;;Westland Helicopters
WHH;;Richy Skylark
WHR;;Hummingbird Helicopter Service
WHS;;Wiking Helikopter Service
WHT;;White
WHY;;Air Sorel
WIA;;Windward Islands Airways International
WIF;WF;Widerøe
WIG;;Wiggins Airways
WIL;;Aero Air
WIN;;Winlink
WIS;;Paccair
WIT;;RAF Wittering
WIW;;V-avia Airline
WIZ;;Micromatter Technology Solutions
WJA;WS;WestJet
WKH;;Kharkov Aircraft Manufacturing Company
WLA;;Airwaves Airlink
WLB;;Wings of Lebanon Aviation
WLC;2W;Welcome Air
WLG;G6;Air Volga
WLK;;Skyrover CC
WLR;;Air Walser
WLS;;Williams Air
WLT;;Aviation Partners
WLV;;Aviation North
WLX;;West Air Luxembourg
WML;;Chantilly Air
WNA;;Winair
WNR;;Wondair on Demand Aviation
WOA;WO;World Airways
WOK;;Kovar Air
WOL;;Wings Aviation
WON;1W;Wings Air
WOW;SZ;Air Southwest
WOW;WW;WOW air
WPA;;Western Pacific Airservice
WPK;;Air-Lift Associates
WPR;;Auckland Regional Rescue Helicopter Trust
WPT;;Wapiti Aviation
WRA;;White River Air Services
WRF;8V;Wright Air Service
WRR;;WRA Inc
WRT;;Wright Airlines
WSA;;Westgates Airlines
WSC;;Westair Cargo Airlines
WSF;WZ;West African Airlines
WSG;WT;Wasaya Airways
WSI;;Wind Spirit Air
WSL;;Westflight Aviation
WSM;;Wisman Aviation
WST;;Western Air
WTA;FK;Africa West
WTC;;Weasua Air Transport Company
WTF;;West African Air Transport
WTN;;BAE Systems
WTP;;Westpoint Air
WTV;;Western Aviators
WVA;;Hand D Aviation
WVL;8Z;Wizz Air Bulgaria
WWD;CN;Westward Airways
WWG;;Aereo WWG
WWI;;Worldwide Jet Charter
WWL;;Whyalla Airlines
WWM;;World Wing Aviation
WWS;;Worldwide Aviation Services
WWW;;Janet
WYC;;Wycombe Air Centre
WYG;;Wyoming Airlines
WYT;;2 Sqn No 1 Elementary Flying Training School
WZP;3J;Zip
WZZ;W6;Wizz Air
XAA;;Aeronautical Radio Inc
XAB;;Xabre Aerolineas
XAC;;Air Charter World
XAD;;Certified Air Dispatch
XAE;;Xair
XAF;;Executive Air Fleet
XAH;;Executive Aircraft Services
XAK;;Airkenya
XAM;;AMR Services Corporation
XAO;;Airline Operations Services
XAP;;Direct Air trading as Midway Connection
XAR;;Travel Express Aviation Services
XAS;;PHH Aviation System
XAT;;AT and T Aviation Division
XAU;A8;Aerolink Uganda
XAV;;Aviaprom Enterprises
XAX;D7;AirAsia X
XBG;;City of Bangor
XBO;;Baseops International
XCA;;Colt Transportes Aereos
XCC;;Ecoturistica de Xcalak
XCL;;Contel ASC
XCO;;Compuflight Operations Service
XCS;;Compuserve Incorporated
XCT;;Aero Costa Taxi Aéreo
XCX;;Citibank
XDA;;Bureau Veritas
XDD;;Lockheed DUATS
XDS;;Dispatch Services
XDT;;Date Transformation Corp
XDY;;Dynair Services
XEC;;Air Executive Charter
XEL;;Excel Charter
XER;;Xerox Corporation
XFA;D7;FlyAsianXpress
XFS;;American Flight Service Systems
XFX;;Airways Corporation of New Zealand
XGA;;General Aviation Terminal
XGG;;IMP Group Aviation Services
XGS;;Global System
XGW;;Global Weather Dynamics
XJA;;Assistance Aeroportuaire de L'Aeroport de Paris
XJC;;Xclusive Jet Charter Limited
XJE;;X-Jet
XJT;;Xjet Limited
XKA;;Kavouras Inc
XKX;;ASECNA
XLA;JN;Excel Airways
XLB;;Aircraft Performance Group
XLD;;Jeppesen Data Plan
XLG;;Lockheed Air Terminal
XLK;;Safarilink Aviation
XLL;;Air Excel
XLT;;Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero
XMA;;Martin Aviation Services
XME;;Australian air Express
XMG;;AMS Group
XMR;;Irish Aviation Authority
XMS;;British Airways Santa
XMX;;SENEAM
XNA;;Express Net Airlines
XNC;;Canadian National Telecommunications
XNR;;Taxi Aero Del Norte
XNS;;Navtech System Support
XNT;;Notams International
XNV;;Navinc Airlines Services
XOI;;Xojet
XPA;;Pan Am Weather Systems
XPE;;Amira Air
XPG;;Southport Air Service
XPL;;Express Line Aircompany
XPN;;Aero Express
XPR;;Air-Rep
XPS;;XP International
XPX;;Phoenix Flight Operations
XRA;;Intensive Air
XSA;;Spectrum Air Service
XSL;;Excel-Aire Service
XSL;;Embry-Riddle Aeronautical University
XSN;;Stephenville Aviation Services
XSR;;Executive Flight Services
XSS;;Aero Express Intercontinental
XTA;;Servicios Aéreos Textra
XTJ;;Advance Aviation Services
XTO;;Express Tours
XTR;;Sector Airlines
XWS;;WSI Corporation
XWW;;World Weatherwatch
XXS;;Skyplan Services
XXV;;AASANA
XXX;;ASL
XYZ;;Island Air Express
YAK;;Yakolev
YBE;;Stewart Aviation Services
YFS;;Young Flying Service
YOG;;Central Aviation
YRG;;Air Yugoslavia
YRG;;Yak Air
YWZ;8O;West Coast Air
YYY;;ICAO
YZR;Y8;Yangtze River Express
ZAI;;Zaire Aero Service
ZAK;K8;Airlink Zambia
ZAK;;Zambia Skyways
ZAN;;Zantop International Airlines
ZAR;;Zairean Airlines
ZAS;;ZAS Airlines of Egypt
ZAV;;Zetavia
ZAW;;Zoom Airways
ZBA;;Boskovic Air Charters Limited
ZMA;;Zambezi Airlines
ZZM;;Agence Nationale des Aerodromes et de la Meteorologie
